#MainDesig,EquivDesig,Class,YmJ,YmJerr,YmJt_min,JmK,JmKerr,JmKt_min,HmK,HmKerr,HmKt_min,TaxClassKNN,KNNMCProb,TaxClassProb,ProbProb,TaxClassFin
425918,425918|2011 FA154|2012 PP32,MBIMB,0.6924535,0.061157083704588,5.8931639988441,-0.1393825,0.15769340733683,6.2701559986454,,,,V,0.998989,V,1.00,U
60491,60491|2000 DD78,MBIMB,0.413273,0.027476016760076,6.8373359902762,0.415176,0.059158216394682,6.2006759934593,,,,S,0.990204,S,0.93,S
269094,269094|2007 HV57|2005 YN230,MBMMB,0.174861,0.094938847104333,9.2350439960137,0.38218,0.37695405830552,7.2165239963215,,,,C,0.282295,Bk,0.20,U
168019,168019|2005 JX8|2002 VS131,MBOMB,0.2549762,0.072950326533334,7.3945008020382,1.1285016,0.2273727764401,7.0217423967551,,,,Ad,0.907167,Ad,0.78,U
2003 SV208,2003 SV208,MBMMB,0.547147,0.077324891210722,9.2350439960137,0.7718985,0.15039057606446,6.1949160019867,,,,Ad,0.779495,Ad,0.95,U
337403,337403|2001 QT207|2005 UE106,MBIMB,0.408836333333,0.050659526031088,8.6104324716143,0.494934333334,0.11764237698069,6.1444310448132,,,,S,0.693325,S,0.55,S
414468,414468|2009 KM14|2008 HJ37,Trojan,0.3227505,0.087685513269011,9.2350439960137,0.8659285,0.15426279668961,6.1949160019867,,,,Ad,0.681728,Ad,0.79,U
79212,79212|1994 ET|1999 RZ211,MBInner,0.355800666667,0.029877563312626,7.8840719978325,0.4872555833335,0.06698135555423,6.5736244793516,,,,S,0.528965,S,0.50,S
122757,122757|2000 SP64|2004 RN58,MBMMB,0.459324,0.02685173501843,9.851112003671,0.484236,0.063340013228211,6.1182359943632,,,,S,0.979089,S,0.83,S
233572,233572|2007 PR31|2003 UP318|2005 AT52|2007 TR347,MBOMB,0.300877,0.11522745893666,6.2681760045234,0.412634,0.26048098705568,4.2281999986153,,,,S,0.253329,S,0.20,U
335254,335254|2005 MG20|1998 MB47,MBIMB,0.295127,0.052981846291914,8.1497160089202,0.696648,0.19230680002798,6.0434640012681,,,,Ds,0.4439,Ad,0.37,U
97656,97656|2000 FS19|2001 OE61,MBOMB,0.2154205,0.062966305938176,8.1497160089202,0.288238,0.25221865625881,6.0434640012681,,,,Kl,0.326503,Kl,0.26,U
230235,230235|2001 UU71,MBIMB,0.525536333333,0.1470594802358,3.4013764746487,0.608158,0.34790584396644,5.4018719983287,,,,Ad,0.416623,Ad,0.42,U
226366,226366|2003 HG49|2007 HK15,MBMMB,0.183818,0.11681599192213,6.8985719955526,0.879171,0.30061908640587,7.3489679989871,,,,Ad,0.556917,Ad,0.39,U
43588,43588|2001 PL14|1992 EC2|1999 AE37,MBIMB,0.3845995,0.024609898506495,7.5838680064771,0.2019185,0.074094296577065,6.2551439995877,,,,S,0.87119,S,0.89,S
53946,53946|2000 GC53|1994 WN11|2000 HT97,MBIMB,0.442944,0.011788154584158,6.8985719955526,0.461524,0.025577723364287,6.3334080087952,,,,S,1.0,S,0.96,S
103399,103399|2000 AM130,MBIMB,0.90978,0.066479003281112,6.8985719955526,-0.1614035,0.29203471779568,7.3489679989871,,,,V,0.983008,V,1.00,U
88502,88502|2001 QC140|1995 DS3,MBIMB,0.2084515,0.037394914711094,7.5838680064771,0.441029,0.099140763097225,6.2551439995877,,,,C,0.609178,C,0.34,C
27307,27307|2000 AC220|1997 GN42|1998 SG143,MBIMB,0.4381905,0.032680629633622,6.8985719955526,0.3193675,0.087098623417652,6.3334080087952,,,,S,0.894293,S,0.95,S
199385,199385|2006 BT248|2004 RY305,MBMMB,0.2661055,0.13241895872193,7.5203640048858,1.0713655,0.22257622032745,6.2701559986454,,,,Ad,0.874029,Ad,0.79,U
195053,195053|2002 CE74,MBMMB,0.6261255,0.073624617537206,8.1497160089202,0.3650495,0.19099025596611,6.1966799944639,,,,S,0.514211,V,0.91,U
125517,125517|2001 WG43,MBIMB,0.4160905,0.017710582704982,8.2142639975064,0.4580355,0.04022170180077,6.1900560068898,,,,S,0.996838,S,0.94,S
195222,195222|2002 DL14,MBMMB,0.1551765,0.1165667348925,8.2142639975064,0.739509,0.32623552414053,7.204320008168,,,,Ad,0.378326,Ad,0.25,U
86629,86629|2000 EJ128,MBIMB,0.3745085,0.082173267815635,8.8327440025751,0.632077,0.18792502170347,6.1267319961917,,,,Ds,0.345596,Ad,0.40,U
267684,267684|2002 UB30|2005 NW90,MBIMB,0.378272,0.064137312279983,8.1497160089202,0.361388,0.22302809102723,4.162535991054,,,,S,0.541404,S,0.40,U
200611,200611|2001 SS3,MBOMB,0.0513175,0.11339408768318,8.8327440025751,0.8958395,0.28863018182789,5.1067079929635,,,,Ad,0.529896,Ad,0.31,U
151004,151004|2001 UA59,MBIMB,0.361083,0.061962170388472,7.4652480043005,0.0912975,0.21148704850061,6.2871479918249,,,,V,0.426611,S,0.42,U
161446,161446|2003 YM46,MBOMB,0.220628,0.051868640957229,8.7858360016253,0.5388545,0.1290224927096,6.1523639922962,,,,C,0.601113,C,0.30,C
230340,230340|2002 CH200,MBMMB,0.2256695,0.067133930577242,8.7858360016253,0.6728875,0.15210736170465,6.1523639922962,,,,C,0.410969,Ad,0.31,U
144611,144611|2004 FZ52|2000 AT76|2002 TW251,MBIMB,0.498673,0.11337634849584,7.4652480043005,0.801531,0.29388754155289,5.2736399963032,,,,Ad,0.655053,Ad,0.70,U
279877,279877|2001 PQ8,MBOMB,0.21748625,0.028184539955444,8.7858360016253,0.6331335,0.08664199152403,6.1523639922962,,,,C,0.709027,C,0.60,C
22445,22445|1996 TT14|1998 FF36,MBIMB,0.452782,0.00655944315472,8.7858360016253,0.5640805,0.011399765315566,6.1523639922962,,,,S,0.999998,Ad,0.53,U
258509,258509|2002 AE125|2002 BC10,MBMMB,0.450789,0.088205862542785,7.4861639959272,0.729752,0.25186686560612,8.317763999803,,,,Ad,0.551373,Ad,0.61,U
196563,196563|2003 QU19|2002 JX123,MBMMB,0.33211,0.070283671869788,8.0982360045891,0.49253,0.1678321345169,6.2186759943143,,,,S,0.343242,S,0.26,U
240919,240919|2006 EV42|2004 XU181,MBMMB,0.335567,0.076171697296306,8.7765120039694,0.30106,0.21785949036937,6.1552800040226,,,,S,0.411317,S,0.27,U
335403,335403|2005 TB77,MBIMB,0.5666455,0.11604275645209,9.7265880089253,0.1427455,0.23258241333826,6.2186759943143,,,,V,0.710842,V,0.84,U
279150,279150|2009 SL45|2008 JK14,MBIMB,0.3445165,0.15039181979583,8.1600120035,1.161406,0.26917302026996,8.2505160011351,,,,Ad,0.920242,Ad,0.84,U
184350,184350|2005 JL1,MBIMB,0.337544,0.066052099928768,8.1600120035,0.4905555,0.16519519301421,6.2154000008013,-0.006480499999999,0.32021923687101,9.2568600049708,S,0.366184,Ad,0.29,U
36008,36008|1999 NH32|1998 EH11,MBMMB,0.3242005,0.030627993621032,8.1600120035,0.5715255,0.068040783330661,6.2154000008013,,,,Ds,0.73233,Ds,0.48,Ds
151957,151957|2004 GE14|2000 EW120,MBIMB,0.5253145,0.063119505457901,6.8402520020027,0.6490585,0.17494054624643,7.3676879948471,,,,Ad,0.497385,Ad,0.84,U
11204,11204|1999 FQ28|1937 AS|1982 DT5|1990 QN6|1990 QX12|1990 QT19|1996 SB1|1998 BQ48|1999 GS18,MBOMB,0.1656545,0.034515500311454,6.8402520020027,0.2413155,0.11054645381241,6.3491039921064,,,,Bk,0.669557,Bk,0.89,Bk
37827,37827|1998 BR32,MBMMB,0.3990725,0.019471467561538,6.8402520020027,0.483532,0.045689325829454,6.3491039921064,,,,S,0.935166,S,0.82,S
150518,150518|2000 RK85|1992 SR19,MBMMB,0.3365605,0.055336690683036,6.8402520020027,0.5681905,0.12934322531447,6.3491039921064,,,,Ds,0.508866,Ds,0.29,Ds
426248,426248|2012 PJ30|2001 VW74|2007 ER170|2009 WV239,MBIMB,0.3738755,0.05133128960975,6.7643640004098,0.2643505,0.16711243632582,6.25103999977,,,,S,0.668031,S,0.56,U
15206,15206|1978 VJ6|1999 RL138,MBMMB,0.377841,0.018579507965767,7.4477519968059,0.341651,0.049232272256113,6.1628039984498,,,,S,0.997629,S,0.95,S
277223,277223|2005 QN162|2010 AC72,MBIMB,0.369743,0.10029549330603,8.0294039938599,0.4314885,0.34932173018043,8.0760960036423,,,,S,0.308807,Ad,0.25,U
23456,23456|1989 DB|1978 EN6|1998 SM141,MBIMB,0.3902415,0.015548069285284,8.0294039938599,0.3489305,0.038058167776444,6.0714360047132,,,,S,0.999946,S,0.98,S
224114,224114|2005 PJ14,MBIMB,0.125321,0.061587343103109,8.0294039938599,0.225302,0.19895322560718,6.0714360047132,,,,Bk,0.581465,Bk,0.69,U
243491,243491|2009 UH19|Muhlviertel,MBIMB,0.410172,0.034822484622008,7.4202839971986,0.6275235,0.074318636131862,6.1553879943676,,,,Ds,0.599393,Ad,0.53,U
114527,114527|2003 BF16|1998 XS98,MBIMB,0.3471875,0.080469333380798,8.1290519982576,0.390276,0.20881389750146,6.0802919988055,,,,S,0.43675,S,0.29,U
25197,25197|1998 SX137|2000 AP5,MBOMB,0.253277,0.014439362347417,8.7746400001924,0.3493385,0.037542720129874,5.9858639922459,,,,Cgx,0.736209,Kl,0.41,U
472747,472747|2015 FG101|2006 CE2|2008 SB292|2012 PA24|2013 XD7,MBMMB,0.3741325,0.068728004513262,8.4518467274029,0.80603925,0.17706957132068,5.5332359927706,,,,Ad,0.605435,Ad,0.69,U
104610,104610|2000 GG101,MBIMB,0.204282,0.036890820419855,8.7746400001924,0.4326345,0.098492338004029,5.9858639922459,,,,C,0.606876,C,0.33,C
276506,276506|2003 QH72|2008 WK97,MBMMB,0.396599,0.071500848645313,6.1087679956108,0.096847,0.2366281141813,5.9920559974853,,,,V,0.518326,S,0.45,U
93281,93281|2000 SJ187|1998 DR27|2002 EG32,MBMMB,0.457371,0.1354567197641,8.1290519982576,0.9503535,0.28697100623059,5.0735879922286,,,,Ad,0.794109,Ad,0.75,U
192660,192660|1999 RD150|2001 CW14,MBMMB,0.315161,0.061694446443744,6.6669119917788,0.720762,0.12967717691252,5.9019120025914,,,,Ds,0.569683,Ad,0.58,U
426855,426855|2013 WL1|2010 KO52|2012 PF44,MBOMB,0.088648499999998,0.23065061641312,6.7643640004098,0.2341115,0.40790861356681,6.6844079992734,,,,Bk,0.3909,Kl,0.18,U
15389,15389|1997 TL6|1996 FC9|Geflorsch,MBIMB,0.4259125,0.014784693596758,6.6668040014338,0.478339,0.033329300855254,6.1414560035337,,,,S,0.999011,S,0.94,S
226170,226170|2002 TM62,MBIMB,0.3002055,0.029212271727821,7.2249839978758,0.550047,0.070680391129718,6.0683400020935,,,,Ds,0.485547,Ds,0.26,Ds
147455,147455|2004 BK20|1993 SP5,MBIMB,0.378751,0.031739160212583,7.2249839978758,0.5667855,0.072952559619248,6.0683400020935,,,,Ds,0.62752,Ds,0.46,Ds
106576,106576|2000 WX94|2002 JX27,MBIMB,0.4086555,0.043881944561516,7.2249839978758,0.6470605,0.100700452782,6.0683400020935,,,,Ds,0.508977,Ad,0.57,U
41563,41563|2000 RL71|1998 FL33,MBMMB,0.5418645,0.059723561730275,6.6668040014338,0.5437855,0.14223309635068,6.1414560035337,,,,S,0.713147,Ad,0.68,U
93683,93683|2000 VN14,MBMMB,0.335883,0.044978192552058,7.2249839978758,0.49971,0.11073467857902,6.0683400020935,,,,Ds,0.392065,S,0.30,U
137373,137373|1999 TD128|2004 CK42,MBIMB,0.2611345,0.095664735005905,7.2249839978758,0.8186495,0.18972611989259,6.0683400020935,,,,Ad,0.507705,Ad,0.58,U
188005,188005|2001 SG284,MBIMB,0.329815,0.049383050525965,7.7830200036988,0.524928,0.11993218034373,6.0103800008073,,,,Ds,0.439124,Ds,0.26,Ds
23085,23085|1999 XM116|1976 UK19,MBMMB,0.218782,0.028697565118839,8.3217239985242,0.57844,0.068863348105142,6.0139440069906,,,,C,0.878651,C,0.68,C
2005 UL410,2005 UL410,MBIMB,0.3888225,0.11353546089769,8.8783560041338,0.9721815,0.25581824642898,6.9370919954963,,,,Ad,0.806594,Ad,0.73,U
35293,35293|1996 TC54|1976 UQ10,MBMMB,0.3544045,0.02410639924377,8.8783560041338,0.3993845,0.060513073688667,5.9529239928816,,,,S,0.850566,S,0.70,S
335313,335313|2005 QS45,MBIMB,0.435276,0.079342364383726,8.3217239985242,0.3906965,0.29697617815239,4.0546440077014,,,,S,0.462465,S,0.36,U
128976,128976|2004 TF173|1995 SC74,MBMMB,0.43694525,0.082933837310609,9.9765359947924,0.7316655,0.18835126011391,5.8913279953413,,,,Ad,0.554587,Ad,0.63,U
229320,229320|2005 MZ31,MBIMB,0.296013,0.060091190939272,7.4106359970756,0.6394545,0.20426824754841,5.1014520053286,,,,Ds,0.399605,Ad,0.30,U
109373,109373|2001 QQ161,MBOMB,0.2137165,0.043358742526738,7.9911000060383,0.6688205,0.10002474830886,6.036660001846,,,,C,0.558598,C,0.37,C
59545,59545|1999 JZ32|2000 SE120,MBMMB,0.258713416667,0.010874174767221,8.9518737606704,0.36107025,0.028259113610701,6.0695467132609,,,,Cgx,0.827308,Cgx,0.39,Cgx
290068,290068|2005 QB70|2008 HX14,MBIMB,0.308530333333,0.038091913985925,7.9947604879271,0.336628666667,0.12746486539827,6.0335524741095,,,,S,0.426166,Kl,0.39,U
336394,336394|2008 UZ97,MBMMB,0.3882555,0.066406297948689,7.4106359970756,0.343257,0.2784637756693,7.1078760072123,,,,S,0.470678,S,0.37,U
101571,101571|1999 AF39,MBIMB,0.330244,0.015068885741819,7.4106359970756,0.4184805,0.039421484529378,6.1046640062705,,,,S,0.573891,S,0.44,S
103971,103971|2000 DW80|1993 FG35,MBInner,0.2722185,0.12282250619288,7.9911000060383,0.349365,0.21926141257526,5.234256000258,,,,S,0.240474,Kl,0.22,U
85589,85589|1998 FE25|2000 RU47,MBMMB,0.371257,0.009059727134412,6.7712040001061,0.4240105,0.020431803848413,6.183467998635,,,,S,0.999241,S,0.90,S
230640,230640|2003 QE89,MBMMB,0.256908,0.052454574085583,8.0011079984251,0.382601,0.1566105612802,6.0376679990441,,,,Kl,0.275678,Kl,0.30,U
40355,40355|1999 NH17|1993 UM5,MBIMB,0.385541,0.015665676884514,6.7712040001061,0.457132,0.037278282514757,6.183467998635,,,,S,0.979698,S,0.86,S
180846,180846|2005 GE133,MBInner,0.353399,0.048126530399043,8.0011079984251,0.3036055,0.06084494481929,8.8865999935661,,,,S,0.838841,S,0.54,S
333680,333680|2008 TV172,MBMMB,0.3891235,0.020882351603687,8.5825440043118,0.38116,0.058064317627093,5.9593319997657,,,,S,0.992972,S,0.94,S
80162,80162|1999 TZ248|2002 SX54,MBIMB,0.3731885,0.063234696178206,7.3389599961229,0.4901985,0.20930115460324,4.1038560052402,,,,S,0.460149,S,0.33,U
278409,278409|2007 RJ33|2003 YT181|2004 BV162,MBOMB,0.496162,0.087434226547731,8.5688640049193,0.5336,0.20747804171044,5.9566320001613,,,,S,0.556289,Ad,0.43,U
4021,4021|1981 QD2|1950 SV|1957 TE|1957 UF|1986 AV|Dancey,MBIMB,0.3405175,0.00569579570824,26.507303992985,0.47105,0.01286256243911,6.3416520087048,,,,Ds,0.518287,S,0.57,U
69099,69099|2003 BA63|1995 OJ6,MBMMB,0.3229085,0.038037020660799,27.057024008827,0.6466655,0.086187323468999,6.272351994412,,,,Ds,0.822976,Ad,0.43,U
429292,429292|2010 CZ155,MBOMB,0.4985505,0.15159787885472,28.549151992192,0.9427505,0.29148222232797,7.2943200019654,,,,Ad,0.796807,Ad,0.77,U
149368,149368|2002 XY62,MBIMB,0.602194,0.078826578417435,8.3490479970351,0.132452,0.26248387982884,6.2848800059874,,,,V,0.75058,V,0.96,U
2011 CT46,2011 CT46,Hungaria,0.2786065,0.12371861053617,29.088648003526,0.8614955,0.20823485263819,5.1928559993394,,,,Ad,0.609079,Ad,0.62,U
126020,126020|2001 YD61|2003 FG33,MBIMB,0.286604,0.037676840333287,26.477424006443,0.519423,0.10922236749746,7.8040799964219,,,,Ds,0.318845,Kl,0.24,U
81229,81229|2000 FF26|2001 SX38,MBIMB,0.3211535,0.014922920809948,26.477424006443,0.410572,0.038128903859146,7.8040799964219,,,,S,0.495894,Kl,0.45,U
162965,162965|2001 QS207|2004 DE9,MBOMB,0.317896,0.088396122856152,8.3490479970351,0.587309,0.23536230975243,6.2848800059874,,,,Ds,0.294994,Ad,0.28,U
19240,19240|1994 AZ10|1999 JW36,MBMMB,0.4028775,0.032503328610313,7.844291998772,0.5236665,0.09733826062243,7.2972000029404,,,,S,0.652888,S,0.56,S
114144,114144|2002 VK62,MBIMB,0.280008,0.05593430853689,7.844291998772,0.345676,0.20603680786331,7.2972000029404,,,,Kl,0.313459,Kl,0.31,U
58280,58280|1993 UC2|1999 FT57,MBInner,0.5040135,0.080658147527079,8.4052080055699,0.144740666667,0.12142756924558,6.2465039966628,,,,V,0.759632,V,0.83,V
27877,27877|1996 BX4|2000 EP49,MBIMB,0.4156325,0.019427264745712,8.4590279962867,0.5833115,0.04494665948099,7.7001120010391,,,,S,0.507331,S,0.37,S
127923,127923|2003 GP46|2001 XN137,MBMMB,0.3157795,0.068876146634739,7.8930720034987,0.720625,0.16243190895957,7.7612039947417,,,,Ds,0.470834,Ad,0.51,U
12718,12718|1991 LF1|1991 KW2|1992 YD1|Le Gentil,MBIMB,0.386332,0.01213269442457,6.7666320072021,0.425682,0.028456154518838,7.2480959957466,,,,S,0.999757,S,0.93,S
190196,190196|2005 XE27|2001 YL52|2004 LV7,MBIMB,0.2787335,0.033897576450979,7.8930720034987,0.413717,0.093886904330423,7.7612039947417,,,,Cgx,0.27196,Kl,0.31,U
108129,108129|2001 GK8,MBIMB,0.71943,0.061190209478314,4.8906000028364,0.366174,0.10970364532799,9.2572199972346,,,,V,0.501684,V,1.00,V
119212,119212|2001 QY166,MBIMB,0.704418,0.10732453930952,6.18933599093,0.677628,0.13785673669792,7.3230480006896,,,,Ad,0.575206,Ad,0.90,U
335397,335397|2005 TE18,MBIMB,0.543582,0.065215747768465,8.469467991963,0.315686,0.27016308111121,9.1819080000278,,,,V,0.447341,V,0.67,U
152211,152211|2005 QH176,MBIMB,0.5199095,0.07779724373813,8.4052080055699,0.197727,0.35706887803056,5.2381799987052,,,,V,0.56582,V,0.61,U
205517,205517|2001 SR29,MBOMB,0.2657275,0.086203566709853,6.3970560010057,0.772865,0.21557782455995,7.2480959957466,,,,Ad,0.423779,Ad,0.45,U
270289,270289|2001 VG88|2005 XL33,MBIMB,0.5922625,0.069465863974689,6.7600799992215,0.396432,0.17919000053714,7.2445680003148,,,,S,0.604314,V,0.75,U
95822,95822|2003 FM82|1999 KZ8,MBMMB,0.48703,0.044276753020067,6.1019279959146,0.541838,0.10807722097186,6.4028160029557,,,,S,0.772802,Ad,0.53,U
122841,122841|2000 SY121,MBMMB,0.3608825,0.062431256670837,7.336403997615,0.4869435,0.23700250410333,8.1834120035637,,,,S,0.405683,S,0.30,U
28535,28535|2000 DE85|1998 SG135|Sungjanet,MBIMB,0.214256,0.043344376526194,7.9380720003974,0.450816333334,0.12860236536921,7.0766395144165,,,,C,0.544286,C,0.28,C
3920,3920|1948 WF|1934 NW|1934 PU|1975 XC4|1978 NE2|Aubignan,MarsCrosser,0.257907,0.004222900661867,6.1019279959146,0.4919655,0.006104965775907,8.5271040012594,,,,C,0.938454,C,0.49,C
118609,118609|2000 GZ137|2001 RA136,MBIMB,0.091328000000001,0.091409497545386,7.3202039999887,0.146757,0.43825547809269,5.1297480007634,,,,Bk,0.45536,Bk,0.45,U
46812,46812|1998 KO64|1999 TZ150|2001 BN66,MBInner,0.448597,0.055614690262556,8.4510719985701,0.5216535,0.10473461082481,6.997392004123,,,,S,0.751766,S,0.57,S
39762,39762|1997 FE1|1999 VV89,MBMMB,0.261435,0.025655576830389,7.2536760068033,0.3984395,0.073051991068006,6.1967879952863,,,,Cgx,0.460392,Kl,0.31,U
225156,225156|2008 GG67,MBIMB,0.2643575,0.11133347243305,7.2536760068033,1.07415,0.25400358791757,5.1918480021413,,,,Ad,0.844499,Ad,0.70,U
201995,201995|2004 PT86|1992 SE21|2000 SF362,MBMMB,0.144709,0.1138682740703,7.2536760068033,0.946303,0.28968011423033,7.2017279989086,,,,Ad,0.63275,Ad,0.42,U
339807,339807|2005 SW205,MBIMB,0.346312,0.049739415836437,7.2536760068033,0.2518865,0.16654955975699,6.1967879952863,,,,S,0.593144,S,0.39,U
63430,63430|2001 MR6|2001 OE108,MBIMB,0.389376,0.026189456852901,7.2536760068033,0.630643,0.059721484394227,6.1967879952863,,,,Ds,0.847896,Ad,0.46,U
73979,73979|1998 DF8|1993 TK48,MBIMB,0.392459,0.080402416533957,9.5747759949882,0.7677885,0.16865783949835,6.1040160013363,,,,Ad,0.562081,Ad,0.67,U
156125,156125|2001 SH347,Trojan,0.217022,0.090937430648771,6.668855996104,0.6854325,0.16372554613285,6.119640005054,,,,C,0.403791,Ad,0.36,U
222394,222394|2001 EW10,MBIMB,0.525303,0.14216113722639,6.6691799985711,1.22369,0.27232510206232,5.2827120025177,,,,Ad,0.973282,Ad,0.96,U
91138,91138|1998 KO30|2000 WT136,MBMMB,0.395603,0.056776038359065,7.2536760068033,0.69351,0.14567185077598,5.1918480021413,,,,Ds,0.415893,Ad,0.60,U
1267,1267|1930 HD|1926 GV|1927 SH|1930 LA|1954 TM1|1965 HB|1965 JE|Geertruida,MBIMB,0.244882,0.002457747596886,7.2356040054001,0.465235,0.005012908536967,6.0340320027899,,,,Cgx,0.975597,Cgx,0.41,Cgx
265286,265286|2004 FT136,MBIMB,0.556636,0.061865984621779,7.2447350411676,0.151874333333,0.34493223841696,4.1933764808346,,,,V,0.652709,V,0.84,U
55674,55674|2112 T-1|2000 EN47,MBIMB,0.557091,0.059554839062413,10.13943600934,0.4002955,0.2178652791532,5.0113440002315,,,,S,0.560531,V,0.62,U
290543,290543|2005 UY78,MBIMB,0.6125865,0.075667709989136,9.5747759949882,0.835744,0.17963571747428,4.0877280081622,,,,Ad,0.844034,Ad,0.98,U
264373,264373|2000 DO16|2001 OA71,Hungaria,0.343594,0.037016234705194,7.0091999997385,0.2937355,0.0551371246734,6.1237799946684,,,,S,0.860085,S,0.50,S
431686,431686|2008 DP34|2001 EH19,MarsCrosser,0.302211,0.079017625481598,7.0091999997385,0.294041,0.13782113926028,6.2286840076558,,,,S,0.395879,Kl,0.34,U
2905,2905|1982 BZ2|1973 FP|1973 FJ2|1978 GV3|Plaskett,MBMMB,0.3876675,0.004205524967231,7.5618359958753,0.412078,0.008390032196005,6.180156004848,,,,S,1.0,S,0.97,S
236641,236641|2006 KQ40,MBMMB,0.4021025,0.07312952758975,7.5618359958753,0.781421,0.24609039762148,8.2424520025961,,,,Ad,0.579035,Ad,0.58,U
37202,37202|2000 WK95|1998 HN82|1999 NA31,MBMMB,0.3851215,0.014738696100741,7.5618359958753,0.3499065,0.046432608897197,6.180156004848,,,,S,0.999759,S,0.97,S
273946,273946|2007 JH28,MBMMB,0.366027,0.10348156278898,6.8969159934204,0.6274695,0.25441616259635,5.2768439997453,,,,Ad,0.314762,Ad,0.36,U
270533,270533|2002 GU86,MBMMB,0.2367865,0.080757260583801,7.5618359958753,0.375544,0.35731051728504,8.2424520025961,,,,Kl,0.221649,Kl,0.23,U
204281,204281|2004 HL50,MBOMB,0.2305485,0.08028606469058,8.6057280027308,1.2219515,0.14740189824338,6.1152119922917,,,,Ad,0.994601,Ad,0.98,U
14615,14615|1998 TR5,MBIMB,0.5264955,0.018414279880028,8.6057280027308,0.5893505,0.044629568289981,6.1152119922917,,,,S,0.876489,Ad,0.97,U
230128,230128|2001 OX19,MBIMB,0.3834045,0.057530220243364,8.6057280027308,0.5038645,0.17198953178973,6.1152119922917,,,,S,0.515714,S,0.38,U
61547,61547|2000 QO66|2001 YD50,MBMMB,0.233574,0.032933750018029,8.6057280027308,0.305193,0.12746800837955,6.1152119922917,,,,Kl,0.438058,Kl,0.34,Kl
37335,37335|2001 QX268|1994 UA13,MBIMB,0.364325,0.013741193816405,8.1507240061183,0.4033115,0.039287491912185,6.0697079915553,,,,S,0.977642,S,0.87,S
64879,64879|2001 YN69,MBMMB,0.3122305,0.060293119866615,8.1507240061183,0.509333,0.18951131752352,6.0697079915553,,,,Ds,0.325586,S,0.19,U
67287,67287|2000 GP23,MBIMB,0.611624,0.046728169887125,8.7033600022551,-0.076450999999999,0.22118245161857,6.0130079998635,,,,V,0.963282,V,1.00,U
3289,3289|1934 RP|1973 SQ2|Mitani,MBIMB,0.3973475,0.005522979879558,6.657804006245,0.383203,0.013510307379923,6.2460359930992,,,,S,1.0,S,0.99,S
16039,16039|1999 GH18|Zeglin,MBOMB,0.2086465,0.020758900169566,6.657804006245,0.3661445,0.075680077654229,6.2460359930992,,,,C,0.366025,Bk,0.32,U
187476,187476|2006 BB213,Trojan,0.3638125,0.042441254685153,7.2264599986374,0.295877,0.18317047054452,6.1714800016489,,,,S,0.667343,S,0.50,U
144838,144838|2004 JM30|2001 SO320,MBIMB,0.434325,0.02664246404239,6.657804006245,0.5419855,0.081119823942733,6.2460359930992,,,,S,0.75718,S,0.65,S
109080,109080|2001 QM26,MBIMB,0.677838,0.018519499136046,7.2222479979973,-0.149124,0.083527862538496,6.0894360055681,,,,V,1.0,V,1.00,V
