MainDesig,TaxClass,MCProb
9156,S,0.98372
73075,Kl,0.438706
10337,S,0.912051
1535,Ds,0.863751
65673,C,0.541788
22085,S,0.999782
64246,V,0.490045
13788,S,0.959033
558,S,0.742094
97852,S,0.990035
132041,C,0.435012
33927,S,0.876263
70154,S,0.624907
135897,S,0.750368
176448,S,0.512058
132219,S,0.488635
248888,Ds,0.586034
8158,Kl,0.547828
118402,C,0.198439
101415,S,0.997661
8309,S,1.0
139787,S,0.428444
250389,S,0.264425
23192,Ds,0.691734
5450,C,0.989298
129764,Ad,0.567862
59459,Ds,0.544622
44436,C,0.385316
169784,S,0.508541
30968,Ds,0.333959
71281,S,0.335884
42972,S,0.331924
15291,Ad,0.503593
10325,S,0.787874
18163,Ad,0.245972
42699,Ds,0.852516
39155,C,0.372514
230980,Ad,0.415804
80097,C,0.287675
16054,C,0.426644
98890,Ds,0.653828
21764,Ad,0.348333
6042,V,0.424928
95823,V,0.589313
79323,C,0.790951
66310,S,0.455166
73562,S,0.848137
69464,S,0.957201
248639,C,0.378985
205215,Ds,0.589514
249622,Ds,0.532537
251236,Ds,0.398051
132195,Ds,0.988941
360534,Ds,0.542054
329566,S,0.240168
12079,S,1.0
142650,S,0.298065
362135,Ad,0.62634
14932,S,0.793252
182131,Kl,0.354931
110426,Kl,0.32039
110118,Ds,0.432748
16692,S,0.999924
57285,Ds,0.81994
70674,V,0.866882
321806,Ad,0.432373
35284,V,1.0
183537,Bk,0.340942
103132,V,0.943679
173251,S,0.578336
207499,Ad,0.391397
171260,Cgx,0.311625
24085,V,1.0
110094,S,0.459012
37656,C,0.77795
79940,Ad,0.770332
307298,C,0.434608
35805,S,0.96439
31383,S,0.705294
82696,S,0.786634
35773,S,0.207326
107649,S,0.632703
180089,S,0.707155
66273,S,0.982237
80099,Kl,0.495119
80919,S,0.387518
448537,Ds,0.692105
174232,Ds,0.394819
36857,Ds,0.794282
71305,Ds,0.913648
140469,Ad,0.656408
17057,V,1.0
20247,V,0.866121
66379,Ad,0.342131
127997,Ad,0.530483
30548,Ad,0.608546
23839,S,0.624905
50331,C,0.319466
82469,Ds,0.664789
40446,S,0.904169
21749,S,0.895085
3483,Bk,0.631961
240132,Bk,0.591138
301698,C,0.279883
7363,S,0.986148
61059,S,0.529507
23666,S,0.402995
5252,Kl,0.937985
72330,V,0.507237
25342,S,0.586023
11930,S,0.610895
16367,C,0.726101
120258,Ad,0.647862
30408,Ds,0.72158
76028,Ad,0.466163
35994,C,0.284905
47143,Bk,0.565408
249879,V,0.577401
38551,S,0.645284
148388,Ad,0.447124
103042,V,0.999819
60849,Ds,0.857219
16481,Bk,0.615181
12797,Ad,0.526966
42941,Ad,0.850176
39875,Kl,0.381621
4245,Kl,0.570172
5248,S,1.0
249855,Bk,0.601065
20509,Ad,0.815656
17151,S,0.795756
73475,Ds,0.923254
40439,C,0.431837
79917,S,0.744548
17780,Xt,0.444752
35386,Bk,0.781559
165142,V,0.991927
138502,C,0.569398
41558,V,1.0
188188,Bk,0.587167
69201,C,0.737237
49021,S,0.980318
16897,Ds,0.416622
19502,S,1.0
114408,C,0.571209
57821,C,0.447883
48845,Ds,0.729548
172394,Ds,0.489587
108904,V,0.577411
46155,Ad,0.793315
9492,S,0.55372
2348,Cgx,0.56313
7973,S,0.398676
50189,Ds,0.629192
15233,S,0.725043
22032,S,0.752637
84452,Ds,0.409345
52791,Ad,0.876589
18782,Ad,0.655957
24266,S,0.36121
21967,Xt,0.49898
31007,S,0.709895
297074,C,0.673763
307566,V,0.7184
96377,S,0.451348
13698,S,1.0
42644,V,1.0
2014 SN192,S,0.63605
62613,Cgx,0.323363
48409,Kl,0.383738
173424,V,0.411109
182323,S,0.376088
308914,S,0.900536
260539,C,0.351483
404800,Ds,0.817775
306671,C,0.539046
73738,S,0.99699
62831,Kl,0.886108
247092,S,0.685789
76235,V,0.603789
18588,S,0.573587
486,S,0.901445
204511,Ad,0.483941
9020,C,0.401681
80001,C,0.972315
17047,Ds,0.345355
108425,Ds,0.38833
35062,V,1.0
113058,S,0.429803
30864,V,0.919997
59467,C,0.419974
72264,S,0.382405
38879,V,0.999963
20348,S,0.529685
33385,V,0.856815
243251,S,0.999641
49499,C,0.6736
12535,Ds,0.446376
10234,Cgx,0.349569
46202,Ds,0.6253
97196,S,0.865191
7659,S,0.999834
213578,S,0.270177
16453,S,0.856962
135726,Ds,0.665272
149668,S,0.429097
76983,S,0.549683
33844,Ad,0.872011
15756,V,0.946859
27089,S,0.579234
9038,S,0.999986
40702,S,0.451896
44213,Bk,0.6132
16563,Ds,0.971712
129808,S,0.258316
2214,Ds,1.0
242684,Ad,0.367878
42944,C,0.326511
358469,Ad,0.836119
103629,S,0.961703
108623,Ds,0.871265
107876,S,0.401244
45650,S,0.657178
11616,Ds,0.582145
67509,S,0.996844
169647,V,0.75134
2014 DE103,Ds,0.694713
210578,Ad,0.516123
313406,S,0.663529
133853,Ds,0.70295
17879,S,0.996096
17159,S,0.953585
67565,Kl,0.604324
249071,Ds,0.560239
173024,S,0.627051
72416,S,0.564926
179548,Ad,0.603854
316698,S,0.56082
25969,C,0.247475
98654,V,0.978112
81704,S,0.999996
71971,S,0.569173
181221,C,0.596416
170919,Ds,0.644616
59815,S,0.490969
15463,C,0.668655
115498,S,0.86916
344013,Ds,0.589709
63830,S,0.902674
75382,Kl,0.364783
100513,V,0.742011
356727,V,0.454555
140898,S,0.498948
27349,Kl,0.411253
20456,C,0.507553
258109,Ds,0.509362
435404,Kl,0.341263
65408,Kl,0.522502
171301,S,0.516193
414755,S,0.616767
134441,S,0.866068
332043,Ds,0.613656
41770,Ad,0.574845
70393,V,0.999462
62403,S,0.452653
287142,Ad,0.659714
46411,S,0.710849
12308,Ad,0.353931
98032,Ad,0.742947
176800,Cgx,0.25236
309948,S,0.541363
426039,Ad,0.509107
135946,Ds,0.675106
208001,Ds,0.375171
16643,Xt,0.54865
213101,V,0.906127
47762,Kl,0.43598
16997,S,0.961419
90052,C,0.47082
16277,C,0.441929
176590,Ds,0.440379
7577,Cgx,0.528745
31734,S,0.26918
138301,Ad,0.932148
46294,S,0.629012
176345,S,0.553027
96340,Ds,0.369137
97000,S,0.272649
99397,S,0.225771
160172,Ds,0.69489
7106,S,0.999999
36834,V,0.999999
145086,S,0.43779
67801,Kl,0.45314
165184,S,0.94586
205049,Ds,0.503739
400052,Ds,0.776604
111809,S,0.591539
175367,Kl,0.252883
183485,C,0.466555
106031,C,0.436819
140769,Ds,0.535909
83448,Ad,0.561689
51368,V,1.0
401199,Ad,0.488288
34448,C,0.346367
117777,C,0.396269
52724,Xt,0.348056
61660,C,0.738458
316182,S,0.61961
247967,S,0.667055
484171,Ds,0.778446
48022,S,0.981191
363352,S,0.729757
36644,V,0.999999
19479,C,0.441219
1210,Kl,1.0
288007,Ds,0.462377
250385,C,0.37976
106511,V,0.721354
5983,S,0.372186
2277,S,0.999987
17717,S,0.867197
248913,Kl,0.337137
175000,Bk,0.456388
168209,C,0.438633
96715,V,0.716919
91427,S,0.504727
180033,S,0.752236
98490,V,1.0
461217,Ad,0.331179
71975,Kl,0.415262
106346,Ds,0.515228
76407,S,0.408172
138469,Bk,0.640279
75836,S,0.26295
203669,Ad,0.535089
81271,C,0.800135
19590,C,0.311617
135013,S,0.873353
240685,Ad,0.803813
104224,Cgx,0.937625
38946,Ds,0.269662
49918,S,0.933231
6300,Cgx,0.492254
60950,S,0.999996
73097,Ds,0.535067
34659,Ds,0.683365
43264,S,0.999999
61865,Ds,0.912824
40753,S,0.887542
143030,S,0.845052
74058,Ad,0.298426
118013,Kl,0.308079
36937,S,0.298137
250550,Bk,0.373857
92378,Cgx,0.765768
244294,Ds,0.798087
44805,V,0.999416
43327,S,1.0
244101,Ds,0.639855
126621,Kl,0.323669
250767,Ds,0.462132
291932,S,0.558242
72372,Ds,0.661156
365498,S,0.877093
5846,S,0.997556
23996,Cgx,0.463687
8155,Cgx,0.984771
47455,S,0.993443
102932,S,0.956308
95505,C,0.494265
57722,S,0.831896
3954,V,1.0
1744,S,1.0
30655,S,0.99994
32656,S,0.554232
98239,Kl,0.670775
81231,Ds,0.592786
94232,C,0.282851
103834,S,0.82017
42412,C,0.489812
77153,Ds,0.65436
185191,C,0.355566
50146,S,0.81158
210758,S,0.550927
40963,Ds,0.575054
253254,S,0.426228
6480,S,1.0
107821,V,0.568903
121289,C,0.573678
180537,S,0.773401
47253,S,0.479408
7823,V,1.0
259730,Ds,0.602797
322744,V,0.999264
91710,Cgx,0.357415
106651,Ds,0.752436
451107,Ds,0.505355
176845,S,0.810142
34162,Ds,0.2634
88867,S,0.507755
59900,C,0.815092
15876,S,0.57233
101884,S,0.269582
90660,Cgx,0.327493
142811,S,0.921425
117969,Cgx,0.508456
56191,Cgx,0.563789
7077,C,0.540009
25201,S,0.919159
143102,Ds,0.599298
106312,Kl,0.419489
40400,C,0.400928
216202,Ad,0.537943
83410,S,0.867596
22470,S,0.555967
256046,Ad,0.366459
136258,S,0.992496
3981,C,0.997953
254789,S,0.386828
180977,Kl,0.696724
243658,C,0.771598
177817,Kl,0.249041
81051,C,0.302871
261951,C,0.413111
71960,V,1.0
62539,Kl,0.725627
4425,S,1.0
334549,Kl,0.234329
49785,Kl,0.342437
2008 BH31,S,0.359076
357930,C,0.48841
184964,Bk,0.464687
121336,Ds,0.530885
144768,S,0.912113
254212,Bk,0.34058
18742,S,0.985045
48112,V,0.891817
36609,C,0.34567
108599,C,0.76176
77684,Ds,0.30745
26629,S,0.970657
17953,S,0.371386
248448,C,0.407214
16937,Cgx,0.581492
62088,Bk,0.211792
45373,V,0.544563
2642,S,1.0
145463,Bk,0.231844
64980,S,0.629254
14856,S,0.608058
44726,Ds,0.759582
171278,C,0.829481
378013,C,0.624202
58902,S,0.443598
109901,V,0.602165
315845,Ad,0.257042
260625,Ad,0.49896
25376,C,0.757002
44729,Kl,0.47683
256862,Ds,0.682727
316199,Kl,0.252813
25175,S,0.998914
119880,Ds,0.851331
139512,S,0.915554
105476,C,0.259439
13773,Cgx,0.372457
19027,Kl,0.497405
138181,C,0.503595
253847,S,0.420302
141391,S,0.346914
169575,S,0.253369
321273,V,0.99046
104129,V,0.361864
35555,S,0.992824
7608,Ds,0.455574
365550,S,0.420201
53192,S,0.999302
146899,Ds,0.285382
36799,S,0.963639
88520,Ds,0.950071
288242,C,0.51509
208666,S,0.84703
149329,S,0.431636
44110,S,0.297914
63034,Ds,0.497006
245519,C,0.84279
177645,C,0.689774
257322,C,0.569186
2010 SM29,Ds,0.316477
180288,V,0.450945
110243,S,0.78044
181322,S,0.575939
347881,C,0.76083
213415,Bk,0.402242
7755,C,0.965667
138679,Kl,0.615196
112789,Ds,0.405204
75026,S,0.944321
67708,C,0.262932
179197,C,0.672356
215658,C,0.554395
111818,C,0.851827
63925,Cgx,0.419077
65745,Xt,0.555099
41092,Bk,0.498287
250894,Ds,0.641489
129246,V,0.613662
279462,V,0.946234
254757,C,0.320832
180677,Bk,0.679859
94081,Ds,0.240153
276682,S,0.373262
62337,V,0.495643
52389,S,0.995395
3789,C,1.0
212765,S,0.447087
25251,S,0.99715
292043,Ds,0.629156
18785,S,1.0
114858,V,0.993698
149965,S,0.836749
146585,Ad,0.589706
202784,Ad,0.654772
102009,S,0.343246
67386,S,0.873399
138256,Ds,0.467461
105169,Ds,0.641514
29809,C,0.701084
441385,Ad,0.804113
101997,V,0.973292
24048,S,0.831278
216538,Ds,0.400739
180341,C,0.276225
152362,S,0.514103
250217,Kl,0.289503
38534,C,0.806247
110265,Ds,0.650795
101910,S,0.702496
23659,C,0.514483
100382,S,0.797397
186513,S,0.612283
22224,S,0.728135
244478,Cgx,0.254955
184859,Ds,0.34602
154904,C,0.58386
325417,Ad,0.480057
101151,S,0.799148
28058,S,0.939581
255219,V,0.571598
212417,Ds,0.446118
81042,Ds,0.232033
24660,Ds,0.360174
90513,S,0.342336
93663,S,0.561908
95069,S,0.887166
268069,Ds,0.667437
104157,S,0.34126
199993,C,0.578255
121159,C,0.587776
66607,S,0.456572
381990,C,0.333353
195874,C,0.352193
40670,S,0.465177
21646,S,0.826496
71396,Ds,0.839781
22746,C,0.676841
101755,Kl,0.464308
77370,Ds,0.508023
59553,S,0.31494
195462,V,0.515175
27949,Cgx,0.358465
369899,S,0.374784
114819,Kl,0.386468
127353,Ds,0.387096
59454,Cgx,0.405483
82958,C,0.765971
6781,C,0.91176
464267,Ds,0.509323
40392,S,0.537138
3871,C,1.0
230776,C,0.47622
76437,Kl,0.438447
192632,Ad,0.285106
162888,V,0.558556
11601,Ds,0.679074
281580,Ds,0.537912
91417,Cgx,0.485667
94384,S,0.994424
160890,Kl,0.25145
122695,S,0.601076
195875,Kl,0.30449
132965,C,0.253125
96858,Xt,0.292118
25329,Ds,0.539527
66557,C,0.554261
2196,Xt,0.957144
235704,S,0.319815
192511,Ad,0.887484
26784,Kl,0.525186
37873,S,0.365581
353795,C,0.374986
6513,Kl,0.593825
235385,C,0.427035
34750,Ds,0.985861
18858,Cgx,0.605271
91725,S,0.312959
62268,Ds,0.428616
196016,S,0.280151
279764,S,0.883391
20008,S,0.991956
192758,S,0.794655
97741,Ds,0.398832
55907,C,0.577746
37591,Kl,0.245223
458109,S,0.759687
72280,Ds,0.702385
280546,Ds,0.421073
198358,Ds,0.493806
5526,S,0.999999
66439,Xt,0.304883
11734,S,0.969443
201707,Cgx,0.434043
104893,C,0.848447
195348,S,0.789707
40043,Cgx,0.310844
133000,C,0.541498
234563,V,0.888504
370624,C,0.762262
416289,Ds,0.590727
41223,Bk,0.34979
200736,S,0.725995
116473,V,0.491206
64301,Ds,0.539469
130985,S,0.953591
93763,S,0.888391
11157,C,0.521974
88554,C,0.460315
200921,Ds,0.548538
39182,S,0.470205
44418,Ds,0.403751
238992,Bk,0.837953
4850,Cgx,0.40947
1335,S,0.999999
301633,Ad,0.479636
45628,Ds,0.306713
70826,Ad,0.406878
32580,V,0.743085
84903,Ad,0.599346
89176,S,0.624735
1074,C,1.0
27770,V,1.0
59433,Kl,0.430874
237820,Ad,0.853316
342436,Ad,0.717428
17744,S,0.997604
124194,Ad,0.313392
126078,S,0.967664
7995,Cgx,0.436239
125472,C,0.408517
87314,Ad,0.582142
60976,S,0.777562
64221,Ds,0.802836
194545,Ad,0.3955
229232,Ad,0.415988
93837,V,0.366101
358438,Kl,0.365615
57475,S,0.885103
69504,Cgx,0.471679
73230,Ds,0.272801
11999,Xt,0.584307
232213,Ds,0.553164
44900,Xt,0.66812
44267,S,0.728972
57104,V,1.0
36531,Ds,0.313393
28300,Kl,0.500787
46613,Ad,0.331697
2110,S,1.0
69806,S,0.57812
236067,Ds,0.348917
69864,Ad,0.269515
81391,Ad,0.405105
24783,C,0.354947
37358,S,0.375998
77933,Ad,0.591194
48197,Cgx,0.470071
26631,C,0.627201
73571,Ds,0.298986
45143,C,0.225376
77553,S,0.669031
7455,S,0.999908
85435,C,0.305098
6853,V,1.0
107331,Ds,0.585605
29618,C,0.635208
131633,Ds,0.662417
161990,C,0.640699
194553,Ds,0.329095
66750,Ds,0.726432
37511,S,0.638174
120563,S,0.478423
1095,Xt,0.623857
68258,S,0.933113
50638,Ds,0.383519
3688,C,1.0
15661,V,0.57355
68524,S,0.880428
85303,Ad,0.532294
51813,Kl,0.361321
35797,S,0.826004
238342,C,0.419476
166916,Ds,0.474937
18968,Ds,0.380915
71626,S,0.769339
82853,Kl,0.406367
167586,Ds,0.511222
238098,S,0.464824
16393,V,0.517336
32159,Kl,0.410754
247938,S,0.629129
2013 WG70,C,0.290478
41033,S,0.879795
435806,S,0.397594
39023,S,0.960277
142559,Ds,0.539472
102961,S,0.677353
121594,S,0.380498
102211,S,0.943834
17956,Ds,0.776608
68879,V,0.999976
21819,C,0.591847
81308,S,0.895486
168880,Ad,0.531894
21786,C,0.782538
110316,S,0.75518
141801,S,0.357986
17893,S,0.900989
38347,Kl,0.459679
70174,S,0.748245
144075,Ds,0.532343
164688,Ad,0.462116
49206,S,0.442376
38638,S,0.462294
115340,S,0.42381
173320,Kl,0.342673
17915,S,0.679568
105981,C,0.338715
114180,S,0.34295
167672,S,0.434358
92188,C,0.510567
57930,V,1.0
108916,C,0.837174
26171,C,0.717697
7967,Cgx,0.580551
147098,S,0.852284
41724,S,0.554664
8495,S,0.9846
83368,S,0.93775
110210,Ds,0.470233
49318,S,0.959225
254715,S,0.2776
147426,C,0.551325
121331,C,0.438494
6380,S,0.898523
41773,Ds,0.375389
116580,Ad,0.611443
31775,V,1.0
250733,Ad,0.997601
46949,S,0.889865
182125,Ad,0.958393
59941,Kl,0.689246
87658,C,0.241515
17619,S,0.56908
19888,S,0.346382
70833,S,0.469988
136546,S,0.417973
176839,Kl,0.286185
48436,S,0.999999
165171,S,0.213495
31067,C,0.53526
250172,V,0.550904
177801,Ad,0.449761
448540,V,0.532613
70510,S,0.825003
177305,S,0.455563
216511,V,0.482121
78890,V,0.425382
250661,S,0.328585
36756,Kl,0.576916
55290,V,0.753711
19969,V,1.0
362501,V,0.663528
135746,S,0.959199
283172,Ad,0.904357
249728,Ad,0.441395
210803,C,0.590791
146543,C,0.83397
169470,S,0.370773
60078,S,0.903021
126863,Ds,0.391853
255012,Ad,0.956281
140275,Cgx,0.370457
1982,S,1.0
144177,Ad,0.839175
248550,Ds,0.864681
48214,Kl,0.703605
45440,S,0.426934
249877,Ad,0.463503
250475,Ds,0.622916
43292,S,0.987409
105529,C,0.693019
28209,S,0.859554
89782,S,0.697528
184462,Ad,0.519558
130607,Ds,0.403258
208184,C,0.358764
165178,Ad,0.598883
13047,S,0.927836
422716,S,0.704326
1311,Ds,1.0
244748,S,0.742264
251041,Ds,0.560188
106316,Kl,0.6034
116046,C,0.446462
14165,C,0.852653
11108,S,0.546248
32412,C,0.760184
245532,C,0.696099
25411,S,0.924418
84991,Kl,0.212095
17257,S,0.968207
248629,C,0.302967
138453,Bk,0.325778
65648,S,0.464399
251363,Bk,0.84004
139504,S,0.490985
325054,C,0.222644
22906,S,0.967393
250507,V,0.627539
62401,S,0.570552
107859,C,0.456385
179924,Ad,0.9769
23210,C,0.946061
179967,S,0.266494
178715,V,0.343008
40258,V,1.0
121593,C,0.621366
36805,Ad,0.297014
31092,Kl,0.243113
1469,C,1.0
134412,V,0.852398
27188,S,0.995154
250184,S,0.738277
36234,Xt,0.233193
21263,S,0.897601
52147,S,0.694991
97880,Ad,0.956881
138034,Ad,0.36473
17667,Kl,0.5511
34053,S,0.755642
89939,Ds,0.246268
81154,V,0.477129
35877,C,0.741983
115075,V,0.999824
109456,V,0.421793
96802,Ad,0.42693
106447,C,0.752956
105543,C,0.233689
35550,C,0.550506
249881,Ds,0.646303
241977,V,0.971514
21467,V,0.957299
148438,Ds,0.611901
115206,Ad,0.737995
84444,Ds,0.817513
213319,S,0.270779
128295,Ad,0.439971
114903,Ad,0.768462
110320,C,0.390041
49483,C,0.96682
109176,S,0.451717
67941,Xt,0.367526
30631,S,0.371582
107214,Ad,0.21153
308126,Ad,0.201265
308629,C,0.4853
26533,Ad,0.557354
61145,Ds,0.480649
3178,C,0.577492
174385,V,0.37093
102438,Ds,0.504102
146520,Ad,0.444108
133342,C,0.386321
14986,S,0.99898
49882,S,0.85043
213862,S,0.662799
172878,S,0.891119
187293,Ad,0.694098
353326,Ad,0.994912
34816,S,0.955631
71510,S,0.575275
252061,V,0.63519
86215,Ad,0.430219
250155,C,0.222332
74668,S,0.739582
65601,Ds,0.590425
10592,S,0.690063
119916,Ds,0.85626
103580,Ds,0.526243
9410,C,0.413264
16115,C,0.904463
173858,Ds,0.761685
214666,S,0.651758
145663,S,0.71884
61431,V,0.964772
111912,S,0.805037
28940,C,0.309289
247177,Ds,0.628185
39253,S,0.923697
363368,Kl,0.29422
20302,V,0.998104
4183,Ds,0.413219
174626,V,0.674241
168775,Kl,0.291541
73257,Ad,0.89844
10846,S,0.987207
131826,S,0.924326
50673,S,0.999714
98474,C,0.291525
140246,Ds,0.609863
170205,S,0.501614
84438,S,0.826434
100063,Kl,0.249325
241802,Ds,0.643597
143967,Ad,0.30009
46181,S,0.972994
70694,V,0.962997
114184,C,0.236436
8126,Bk,0.934715
34259,V,0.956851
4693,V,1.0
136229,V,0.965462
8481,Kl,0.324956
165196,Kl,0.289803
112192,V,0.929995
52952,Ad,0.44428
172425,V,0.466884
23892,S,0.927457
10403,S,0.814479
39465,V,1.0
131810,Ad,0.985733
44682,V,0.972671
22892,V,0.787623
130055,V,0.907383
51370,S,0.531473
11153,C,0.62349
29113,S,0.650805
176863,S,0.890073
97018,S,0.374586
62376,S,0.836562
20984,Kl,0.396226
50468,S,0.999073
20787,S,0.974189
12037,S,0.520975
16352,V,1.0
139696,Ds,0.529016
28466,C,0.31139
11825,Ds,0.997212
79852,S,0.287032
111854,S,0.911322
66701,S,0.827252
10958,Ds,0.780751
142802,Ds,0.795259
59822,Ds,0.455966
135657,S,0.679239
151586,Ds,0.47631
140983,S,0.934447
211185,V,0.89415
108501,S,0.484626
365217,V,0.780271
173517,S,0.592479
99377,S,0.474472
148866,Kl,0.502503
152241,C,0.471377
322818,S,0.329038
137861,V,0.970822
20578,S,0.47235
15282,Ds,0.677755
25547,S,0.908468
66298,C,0.671534
71953,Bk,0.326382
181138,Ad,0.294665
140389,Ds,0.334416
105200,Ds,0.490025
4254,S,1.0
15827,S,0.54315
8584,Kl,0.857852
5505,C,0.957428
104468,S,0.560483
3510,S,1.0
144129,Ad,0.719895
11050,Kl,0.594569
9004,C,0.948947
73769,C,0.998505
104505,Kl,0.586719
52448,Kl,0.28309
63074,S,0.434442
176214,V,0.531
73661,Ds,0.452889
210581,S,0.450737
61921,Ds,0.832881
177152,Ad,0.416865
353953,Ad,0.357948
83308,C,0.331827
121404,Ds,0.481238
2715,S,1.0
41481,S,0.505607
67925,S,0.992274
19670,Kl,0.417956
21751,Ds,0.656605
18850,S,0.779715
171694,Ad,0.69449
152852,Ad,0.88536
61422,S,0.39942
34941,Ds,0.575794
2939,Kl,0.695239
20287,S,0.700896
46478,C,0.274331
81664,Ad,0.473915
73761,V,0.982419
86195,C,0.532404
70130,Ds,0.472801
276635,Ad,0.874711
32263,Ds,0.584719
76137,S,0.821519
108210,S,0.291729
321743,S,0.718075
130387,Ds,0.692372
1008,Cgx,1.0
5492,Cgx,0.991376
118055,Ds,0.393998
24115,V,1.0
55488,S,0.894734
16103,S,0.744967
12612,V,1.0
12360,C,0.99991
33688,Ds,0.540987
621,C,1.0
253555,Ds,0.559332
177291,S,0.452915
31578,Ds,0.396894
69454,Ds,0.961102
251873,S,0.477077
114646,S,0.695632
136613,S,0.436547
169599,S,0.995159
35178,S,0.348006
5758,V,1.0
59285,S,0.993045
115105,S,0.532038
59230,S,1.0
245799,Ds,0.510444
102465,Kl,0.280317
24737,S,1.0
149989,V,0.437671
35128,S,0.548589
41870,S,0.561368
24726,Cgx,0.391862
76170,C,0.526099
20393,Kl,0.452486
129796,Ad,0.348446
57373,S,0.716148
49243,S,0.378829
22937,S,0.992269
46310,C,0.316742
110174,C,0.268309
75258,Kl,0.393558
39458,C,0.367443
65235,S,0.413611
81450,S,0.490741
35334,Kl,0.325558
142209,S,0.975625
110596,S,0.345423
629,Ds,1.0
43388,V,1.0
95688,S,0.598329
52659,S,0.728548
263294,S,0.421422
108429,Ad,0.86693
40802,S,0.985061
65120,Bk,0.775805
115438,C,0.765247
128846,V,0.727345
12256,Kl,0.486869
253694,S,0.410271
67844,Ad,0.476996
142689,Ds,0.595978
16423,S,1.0
44264,S,0.772589
68037,V,0.862085
15506,V,0.994101
62414,S,0.94126
175819,Ds,0.763048
85250,Ds,0.529908
172148,S,0.564895
256686,S,0.837491
78508,Ad,0.649332
15396,Kl,0.365227
55232,S,0.847299
142603,Ds,0.616727
49115,S,0.298241
84172,S,0.330214
119943,C,0.471662
21031,Kl,0.467709
7813,S,1.0
251170,Kl,0.300696
3912,S,1.0
36688,S,0.472337
4358,Xt,0.749977
52443,S,0.997847
39446,Ds,0.471729
91869,C,0.517091
74912,V,1.0
250751,Ad,0.508801
50573,S,0.922488
81198,V,0.336114
49256,S,0.490851
59773,Ad,0.616652
38461,V,0.21045
1519,Cgx,0.630652
74394,S,0.515037
104495,V,0.601229
70269,Ds,0.448253
6319,Ad,0.680881
22090,Ds,0.825836
34206,S,0.63645
62659,Ds,0.605978
28397,V,0.774732
18554,S,0.832635
65743,Kl,0.292273
86127,Kl,0.30838
17096,S,0.999982
52203,Kl,0.435589
71815,Ds,0.398762
141784,C,0.402263
26527,S,0.768226
11860,Cgx,0.712667
139899,S,0.6126
111774,Ds,0.608606
38356,V,0.72406
106961,Ds,0.421133
48644,V,0.999978
69580,C,0.406005
10335,S,0.990032
21807,C,0.471427
31729,Cgx,0.555259
106721,Ds,0.432496
40497,Ds,0.262149
95640,Ad,0.379459
214404,Ad,0.501999
26661,Ds,0.55312
173559,Ad,0.574981
107414,Ad,0.789119
74874,V,0.923993
66256,S,0.72488
102177,Ds,0.289922
7130,S,0.983931
149874,C,0.345015
37230,Bk,0.439927
67611,S,1.0
19237,S,0.964218
72063,Ds,0.655544
6231,Kl,0.580913
21517,S,0.827851
19117,C,0.505647
143032,S,0.859942
33996,S,0.723563
20521,C,0.894397
182454,Ds,0.561474
74195,Ds,0.589614
83211,Ad,0.877644
17115,S,0.599006
15294,S,1.0
137062,Kl,0.461044
14306,Ad,0.518934
102857,S,0.517598
100469,Ds,0.269146
34687,S,0.338149
55216,V,0.791565
45814,Ds,0.964134
365426,C,0.639527
12465,S,0.659439
62379,C,0.562014
83631,C,0.537545
84416,S,0.658389
185342,Ds,0.646118
68399,S,0.992872
26612,S,1.0
210744,S,0.626323
110011,S,0.574232
250359,S,0.479362
74898,V,1.0
69716,S,0.571387
100588,S,0.798044
178283,S,0.717095
89911,Cgx,0.383686
179888,Ds,0.509433
135696,Ds,0.534807
38639,S,0.703047
3863,S,1.0
179939,Ds,0.37751
184840,Ds,0.32151
71784,S,0.896745
36600,V,0.954577
8177,S,0.531917
37775,Ad,0.469588
139990,Ad,0.88118
7014,S,1.0
17896,Ds,0.575205
12172,V,0.99973
140189,C,0.238977
118213,Ds,0.614484
24945,S,0.571433
51565,V,0.604382
69488,C,0.71255
60565,Kl,0.278779
256284,V,0.618125
35898,Ds,0.513038
926,C,0.948819
24520,C,0.986188
11116,S,0.627519
94114,Ds,0.467512
46042,S,0.372407
119920,Ds,0.494012
8908,Bk,0.350081
24346,Kl,0.285712
401579,Ds,0.349018
348033,C,0.311223
63094,Ad,0.675332
6410,S,0.854246
55379,Kl,0.381906
69452,S,0.564469
402742,S,0.282544
22881,C,0.805229
29512,S,0.718282
39254,S,0.307239
148892,V,0.847357
38142,Ds,0.66115
282818,Ad,0.403042
45536,S,0.271229
98322,Ad,0.382936
142767,Ad,0.901555
174395,Ad,0.672638
325799,S,0.275903
5018,S,0.999781
111441,Ad,0.271878
143038,Ad,0.498321
145699,S,0.834903
139371,Ad,0.344514
30853,S,0.947985
176779,S,0.778757
65561,Ds,0.460592
9465,C,0.854066
75179,Ds,0.433785
81355,Ds,0.706985
17762,S,0.589204
19092,S,0.835803
81332,Ad,0.805134
18457,S,0.743214
27419,Ds,0.954084
9250,Ds,0.682442
60079,S,0.448014
3046,C,0.910805
70092,V,0.504613
146475,Ds,0.535702
170430,Ds,0.712346
176579,Ad,0.976514
11200,S,0.998471
112568,S,0.529225
102601,V,0.730153
72951,C,0.206474
74786,S,0.268014
173253,S,0.664523
46995,S,0.904379
103905,S,0.670704
12196,V,0.749723
17581,S,0.997508
161784,S,0.603182
179842,Ds,0.610025
79026,S,0.355814
27465,Ds,0.680778
28649,S,0.517271
74787,S,0.789128
11694,S,0.842733
